mouse_identity,time_s,zscore_DA,behavior_active,distance_head_res__head_int,distance_head_res__hind_int,distance_head_int__hind_res,distance_hind_res__hind_int,angle_head_res__head_int_deg,angle_head_res__hind_int_deg,angle_head_int__hind_res_deg,velocity_resident,velocity_intruder,hmm_state,hmm_state_smoothed
n5,1082.9,-0.529434104564061,,28.65414964789111,22.810954130968568,26.42548934986454,21.27930835273964,123.5789126042054,136.82837480207752,119.94156898803158,4.735170032675098,3.4390720172759712,1,1
n5,1083.0,-0.5988740474869182,,29.28905513662003,22.912330672322565,27.072180625054237,21.232777835703462,118.7082616974996,131.89220675334468,113.71935520732524,3.937273224459832,3.2445594608903794,1,1
n5,1083.1,-0.529893281993902,,29.824123518979288,23.031704008864867,27.61540001702285,21.21852969108677,116.20642171372604,127.81150022556506,110.4663658008762,3.2826748287168503,2.8989908008206706,1,1
n5,1083.2,-0.45603835769955,,30.299097401766243,23.152848377765952,28.086192305428305,21.20005126986881,114.50978961830631,123.87799140125296,108.32477790018328,2.7440559005285223,2.5616726733878386,1,1
n5,1083.3,-0.3438502027556159,,30.69978002131446,23.318645462035263,28.476765114312432,21.246907122162025,114.02295725607998,121.0815967989308,107.28328569250864,2.3370386215160943,2.352607022764682,1,1
n5,1083.4,-0.1065005919392481,,31.081905323969263,23.56919068436868,28.79620506259417,21.361506547794757,115.70042303725153,121.12239879817808,107.13928997856137,1.82779934742713,2.2825746013020307,1,1
n5,1083.5,0.1341875364110537,,31.460284586979785,23.85136995358579,29.087808141495977,21.51593286356773,117.7010110764379,119.74950122068348,109.7235592020113,1.6155319572278162,2.237569057731263,1,1
n5,1083.6,0.1569842744118987,,31.76162137231679,24.12794935006852,29.39690184633453,21.77198591656258,118.6835224742417,118.2206973530874,111.45114029722424,1.7801283464282358,2.188994149560696,1,1
n5,1083.7,0.0864587944046864,,32.02650349652976,24.438706526315315,29.71286844178932,22.11406472327262,119.0171145080446,116.00260551830758,113.22013396275452,1.7511823751475797,2.151678646862897,1,1
n5,1083.8,-0.0887797241005733,,32.25494716538905,24.75736531988156,30.008594913379337,22.490795282470923,118.34240409503298,113.5519543438866,114.35700145523556,1.537725726257022,2.164332998169343,1,1
n5,1083.9,-0.2626551786915435,,32.425241291613176,25.0281621294257,30.306688641151357,22.88492604738579,113.4596448478882,109.72779148569953,111.9960696775894,0.9731322758511716,2.256487224861218,1,1
n5,1084.0,-0.294140507098771,,32.435583512260145,25.098275135115617,30.85790985418439,23.483161704845696,98.73397873601968,96.45097586325886,104.59826934549416,0.4308643302855952,2.276261514351701,1,1
n5,1084.1,-0.3601055725969744,,32.42029983539238,25.152537542125405,31.32428566544692,23.99885611535773,87.5887694208371,87.0176551566982,97.7580555454901,0.1460982342130635,2.2293272654119995,1,1
n5,1084.2,-0.4160946300329135,,32.40815344292415,25.183387738926157,31.73500543861133,24.41478489208062,77.6850371892175,80.12630631481574,89.58386265850237,0.1875316375786809,2.157410470638283,1,1
n5,1084.3,-0.2816440456449467,,32.415884180624545,25.265910664307945,31.98729530379728,24.70251598483152,69.46385880021592,75.49829028110734,82.21008584367439,0.2152413368856102,2.111825934004752,1,1
n5,1084.4,-0.0401209134712689,,32.44614435203252,25.362653305518958,32.155860208656286,24.910197711726678,64.74652700548344,73.23076285758358,77.25143687772407,0.1689350072848098,2.128960524680649,1,1
n5,1084.5,0.4023867160497023,,32.51477053257044,25.496777429881718,32.27026710868067,25.063825725017903,61.11460797245383,71.57590202596576,73.16843617150369,0.2531686779107126,2.0498823503670924,1,1
n5,1084.6,0.7890747011173966,,32.576891467801545,25.647895698259013,32.33445617064214,25.19766361245494,57.302691456364585,69.82731962439301,69.00120270581027,0.4263613080657815,1.8756022892538924,1,1
n5,1084.7,0.6242968153497858,,32.62777667937776,25.76521548439467,32.35097765460547,25.272719597380465,55.26402849654227,68.87458751160823,66.45117083376951,0.6246637736419421,1.7492545859905038,1,1
n5,1084.8,0.3421077310816608,,32.61761625639165,25.84652842409524,32.36781646777901,25.38488661992483,52.77507936355303,66.86872580744438,63.6952774537433,0.7716716488343983,1.5553858621685948,1,1
n5,1084.9,0.1752237147190795,,32.56316337793489,25.87568993468697,32.36000782883025,25.474253185695105,48.13984919136931,62.53414438479668,60.636375063188666,0.8671371302061989,1.0512792254971517,1,1
n5,1085.0,0.0256543452380158,,32.43691988356167,25.86107804802786,32.28405878374083,25.53125422236407,44.98899603857853,59.28176577223391,57.8806519319144,0.9670412846512684,0.5578138871560412,1,1
n5,1085.1,-0.1102239548935258,,32.259090086803106,25.799688758003036,32.16225949596559,25.55424606371278,41.7258776444136,55.740711569362986,54.898990697309074,1.0654397657400665,0.4724174172467175,1,1
n5,1085.2,-0.1496866326430288,,32.05908767711168,25.71954319642524,32.02527598624852,25.56249899651156,40.285199074770645,53.80959425137836,51.848854092693045,1.1350971152682483,0.4434870868423513,1,1
n5,1085.3,-0.1960872317865632,,31.86409907796401,25.61687967139935,31.906431993140952,25.557212522215814,38.85535913511379,51.65060974670632,48.683559152810034,1.1938246287610563,0.4782281002617098,1,1
n5,1085.4,-0.3589175886327532,,31.66076621111682,25.50237687858777,31.75463167714248,25.509284297931444,38.19786103067827,50.47580088831839,44.88370579871372,1.2506938362448146,0.756785126666818,1,1
n5,1085.5,-0.5277850539951197,,31.41805090797298,25.36367023029089,31.568043991187444,25.43126758180845,36.82899091121166,48.78560322504194,41.25318238124953,1.285205643785854,0.8372815689906938,1,1
n5,1085.6,-0.7086079567429892,,31.21256476463884,25.223958393632927,31.40813128097969,25.33422816693282,37.52029767899592,49.13997720107386,39.791911189054986,1.333676143457213,0.7332820771851889,1,1
n5,1085.7,-0.7622278520979342,,31.03343200256722,25.121921824711247,31.27270428558134,25.26659644590592,37.4580778007724,49.56508101945923,39.79798274212101,1.3978129198848364,0.7833900391102747,1,1
n5,1085.8,-0.7566932637896393,,30.862995913390748,25.00743224321772,31.194485238707017,25.230909260640825,37.99787348494419,49.719010324380776,40.7635970311965,1.4251012806052186,0.6571568774823654,1,1
n5,1085.9,-0.7036852287485045,,30.68773150472459,24.849596296902,31.231631559306678,25.264982596855727,38.06966233920792,50.00052423070144,38.70675489258437,1.047304352302931,0.3786364263075345,1,1
n5,1086.0,-0.7451174132038163,,30.465375374406165,24.68556691668571,31.360843081601036,25.43427878345423,37.2774245542121,48.62536675799305,34.760668518172,0.7831828362794808,0.219981578270364,1,1
n5,1086.1,-0.7432952907861675,,30.28120117655478,24.542124508315545,31.54006183986253,25.623765133742918,36.40706993487615,47.05130032115943,33.383454694002126,0.5886612596627384,0.1755582994272917,1,1
n5,1086.2,-0.6601348231741189,,30.0669693018486,24.40156047261384,31.72862575296753,25.852699931693145,33.81963903454874,44.34967023853381,31.551608908183937,0.4065768997461856,0.1201024992013032,2,2
n5,1086.3,-0.6550126044996457,,29.85687243981832,24.25030850057191,32.014638111552486,26.164916031339608,31.030291227156454,41.30049990844304,29.328099042944643,0.173760078932782,0.1491344048072267,2,2
n5,1086.4,-0.6724892349329089,,29.60493470649486,24.09635444571497,32.34579193170399,26.563274848907167,28.15796413560864,38.54122838925491,26.612702064135306,0.0535057502179784,0.2960351462269111,2,2
n5,1086.5,-0.6412078165211995,,29.49847292905746,24.105250404395,32.393935507762066,26.71819929321776,27.25981971467047,38.33167017202084,25.85348369856564,0.1131812960353091,0.3014566706626445,2,2
n5,1086.6,-0.660033754374392,,29.44220186034837,24.13550368646821,32.387312742252185,26.796020619769827,25.810814252548028,37.89063812113096,24.60746334194397,0.0144093480826839,0.1777525836342601,2,2
n5,1086.7,-0.7669659869575216,,29.42938223737657,24.207312278256804,32.30854472035711,26.809200561659484,25.58425930723027,37.76410384703581,24.633240644426223,0.0672162510593047,0.1737936434899339,2,2
n5,1086.8,-0.7681722144072741,,29.43716191245929,24.241809447678893,32.20880091061542,26.74901674507174,25.460239885989974,37.81287791780801,24.9524449781006,0.0875977629110329,0.4032626994502536,2,2
n5,1086.9,-0.7054108061522334,,29.41876560187597,24.2542040153836,32.068908101854774,26.652292828820336,25.598683438637465,37.65708016360102,25.78095850202851,0.1095365309568034,0.6052410467244402,2,2
n5,1087.0,-0.7460856432108748,,29.389428893402208,24.22389398538569,31.92960217715671,26.520893574872897,24.916793090955537,36.85371147670367,26.09881891492026,0.1341706976972285,0.7804592256360288,2,2
n5,1087.1,-0.8270858851870257,,29.302499975550266,24.1698072849194,31.772530435500727,26.399289730004732,23.32796029975387,35.193011324957126,25.8699963961094,0.1686921515026248,0.9671690729325952,2,2
n5,1087.2,-0.8511567849265276,,29.15973445312655,24.073546383036607,31.623854034914128,26.296161913025195,21.10565967191297,32.80047829692944,25.371952067733133,0.196778702182647,1.1603878572739543,2,2
n5,1087.3,-0.7426901053660946,,28.997639608327116,23.951952175358368,31.45615054630374,26.165265777850284,19.803593433331173,31.02723476019861,25.30474256645425,0.2047423486883864,1.3229901114785083,2,2
n5,1087.4,-0.7271534206975087,,28.84265846105357,23.816244609375747,31.29140795182637,26.018591583272386,19.273248560930316,29.806581958543376,25.92820251754384,0.1889989141800161,1.2891653983980425,2,2
n5,1087.5,-0.6477199991697191,,28.694759571173837,23.686267753712023,31.135661890479764,25.877180704886594,18.39176922535501,28.239401144165925,26.52394697384773,0.157381719551077,1.2215242458284818,2,2
n5,1087.6,-0.5366501643059582,,28.51326932857348,23.54865377925882,30.983948445840408,25.770215725934406,17.956064474156932,27.1362095656464,27.072892379421603,0.1837746363972876,1.2945523992239298,2,2
n5,1087.7,-0.506104999839629,,28.315973536997124,23.4078407544695,30.80223121826633,25.643555883635365,16.354400142541493,25.414381534971767,26.59429958101498,0.2462622413749927,1.3382275558226056,2,2
n5,1087.8,-0.5152194429413373,,28.11972721622908,23.29862906953159,30.58373223500552,25.5067688964726,16.618858426758607,24.75298371800804,27.60273282701465,0.2456900352680185,1.2466168992261533,2,2
n5,1087.9,-0.5246044777370281,,27.97118354206417,23.19576423142142,30.437082325410245,25.39834100309925,17.795529267426815,25.000907132631227,28.334948402403,0.2777478478810292,1.043797737800992,2,2
n5,1088.0,-0.5051316008225438,,27.87165515518307,23.092730958913407,30.37481562062029,25.32721561714705,20.44983600290351,26.509113319304877,29.57555014879901,0.2540061472346249,0.8247948554811413,2,2
n5,1088.1,-0.5513581420211684,,27.75870782520456,22.93120270913513,30.45525831861456,25.34960580470824,21.43352053066829,27.006369969781787,29.42120639893173,0.0809298966224511,0.6317807626171689,2,2
n5,1088.2,-0.5977352433602523,,27.65871401036693,22.742944997925207,30.63766159635751,25.426946289656915,21.878607986465084,26.61047386664828,29.201199684946232,0.0870530058002322,0.4049513892119307,2,2
n5,1088.3,-0.5864077793022634,,27.812236059013724,22.78634828218836,30.50345048259004,25.173060271637315,25.864807677273177,30.50054823378241,32.15129989835424,0.0828425418867297,0.2623945451171989,2,2
n5,1088.4,-0.5994108026916538,,27.94747919989842,22.826456093866057,30.424688505792737,24.98651616909739,29.53589270573337,33.63845072052192,34.459279861800184,0.217817929110076,0.2509403424465296,2,2
n5,1088.5,-0.6815191676655434,,28.11128739483545,22.872087378546293,30.411771094579937,24.851484461076524,31.832355772531173,35.65972467602492,35.71120442583907,0.4048788390704662,0.3677663694700861,2,2
n5,1088.6,-0.7069447679684289,,28.273204262754536,22.942959510003988,30.431747558286748,24.785377788408766,31.60158421177169,36.025987908907524,35.292834404670856,0.5081888712038584,0.6466746293226414,2,2
n5,1088.7,-0.693305555843472,,28.485914492599655,23.011313484405765,30.54881450870225,24.76993878749776,30.981973446299463,35.91140684382282,34.63238937432669,0.6181258645528588,1.0354149994080626,2,2
n5,1088.8,-0.7599523777177783,,28.735606839116283,23.103336506365977,30.72925103156523,24.81261231854768,28.664554077372884,35.105090530158606,32.42074697642835,0.674647596355082,1.3064441922798802,2,2
n5,1088.9,-0.8213808073583517,,28.986487460807982,23.180320578192305,30.958231388746945,24.892116753622627,25.388585337368085,33.450656378890415,29.384201823541247,0.6501781508655334,1.5183269532916872,2,2
n5,1089.0,-0.7606385041002477,,29.25652227952089,23.22650169174313,31.24957219255436,24.98804308062693,22.136148152919677,31.326259064284585,26.309695830608177,0.6384400857284336,1.636308845922238,2,2
n5,1089.1,-0.7614735823351648,,29.501996561927715,23.24091749361345,31.553560207762693,25.09492018595057,19.881163518348103,28.90092325456783,24.109878925637588,0.6355678168067392,1.617965573534421,2,2
n5,1089.2,-0.8226678673077604,,29.68558506202819,23.20707706127943,31.844767927359648,25.200867042939123,16.7618430542189,25.673275666074343,20.862965370302646,0.5364003739661649,1.509295092230542,2,2
n5,1089.3,-0.8173973325952079,,29.835599360870678,23.166703928727927,32.12316874865051,25.31863059785233,12.992844817852188,22.13653938918395,16.429106227078194,0.4083569339519524,1.38419434939459,2,2
n5,1089.4,-0.8720403436049534,,29.94704169066817,23.101467679529563,32.39618087999006,25.441160669963967,8.648192459202903,18.202866596066254,11.147168830900426,0.3534543567037072,1.2684573577743183,2,2
n5,1089.5,-0.9655589627068042,,30.01143992084789,23.044121802366245,32.65797115696473,25.60299717310317,3.8568335835251446,13.548348982558707,5.382460054166444,0.317156129208164,1.125331051302055,2,2
n5,1089.6,-0.8927490838624553,,30.026212351568574,22.96254118169183,32.896249043707385,25.765412507167525,0.4419289359576908,9.193779136023352,0.1256730775210996,0.2488208702233444,0.9408834880742576,2,2
n5,1089.7,-0.8149021622574361,,29.999714810718626,22.89290775516629,33.11234112694643,25.955880341687333,4.03247525300344,5.448928879817771,4.3163366905094165,0.1768734258298279,0.8149384339635504,2,2
n5,1089.8,-0.7846340244640392,,29.93854395362687,22.823414058495224,33.31955367172623,26.168453656342077,6.657086350307168,2.754780367856142,7.886887334464887,0.1030299667166719,0.6701807842733051,2,2
n5,1089.9,-0.8087771836559342,,29.83223878690399,22.767180652853597,33.47145996232613,26.378791770927386,8.695998055660937,0.7277413847895104,10.294022074198068,0.3133847889479567,0.4241369542539675,2,2
n5,1090.0,-0.8143985751242089,,29.66551624136599,22.720312203238468,33.61427670645775,26.64979794155022,11.106985168984863,0.9157362263997584,14.11617844942066,0.5161000991600011,0.454260404481931,2,2
n5,1090.1,-0.8323132592034769,,29.48506720257891,22.667604028373923,33.684602936002634,26.85104418845036,13.511965959559802,2.6822199458814566,17.068549687113205,0.599908983869807,0.6575331737874551,2,2
n5,1090.2,-0.8995435055717974,,29.27846687856604,22.599531497047145,33.70304894417457,27.005036791644446,12.470055077044378,2.351210944552861,16.369495047978546,0.6004549320951675,0.7029081360112888,2,2
n5,1090.3,-0.9442269808212193,,29.083288305694143,22.52584956728637,33.7447156925165,27.163750256059423,9.873001782846188,0.825032763718383,14.78221163674172,0.5221541676242559,0.6676807270398794,2,2
n5,1090.4,-0.8871998469256392,,28.87618676077153,22.446134823493946,33.73816014287769,27.276002111801976,5.85833859487343,1.4085839568722631,11.046098017655538,0.5097499985534956,0.623826388333209,2,2
n5,1090.5,-0.8428710821199662,,28.67525689438945,22.36353669106989,33.67446757695526,27.31859767672775,1.2856437073080258,4.151910941276157,5.832446408012686,0.5587114384819631,0.7976187668476905,2,2
n5,1090.6,-0.8000022864990586,,28.53318997040519,22.380202192685683,33.39773539005758,27.19347770053624,3.797843380357136,7.308015579851059,0.5067410973765902,0.5595474587731748,0.975020873372044,2,2
n5,1090.7,-0.660040421543547,,28.52797895004145,22.55586102330141,32.89660280462137,26.8739978057138,10.78312210274686,11.629257423425573,5.918783952832285,0.5095235011352994,1.181612458137643,2,2
n5,1090.8,-0.3370618563606783,,28.36088251139833,22.55484327852726,32.642177142508835,26.784221736039065,18.320227350130665,16.43446711449735,13.491317754181608,0.4029151554641224,1.4001858309447706,2,2
n5,1090.9,0.0554039314547778,,28.28523698558801,22.576410953259387,32.4547050925044,26.69936043391449,27.283039160037788,22.558093239095285,22.370789304593018,0.3774313910718722,1.5649994228495976,2,2
n5,1091.0,0.3111181279709862,,28.2818756070684,22.609412624040704,32.34139169046301,26.63531478498837,35.022672398619534,28.508944174909036,30.59650115212304,0.4059689694869829,1.7590111413894916,2,2
n5,1091.1,0.3606359782829227,,28.32187530125197,22.612719161872207,32.260199050189684,26.537618205026536,43.96993143844304,35.650028791250094,39.51937755135037,0.4396697128463702,1.9856790902577488,1,1
n5,1091.2,0.2617921045411991,,28.38601187780391,22.60150959061835,32.19332128919353,26.422937917923715,51.98896894207013,42.725782512652415,47.639804474793095,0.4699215340338299,2.1440752157208123,1,1
n5,1091.3,-0.0520733502665913,,28.438257690553485,22.55252157706753,32.12937905863122,26.293706435578024,59.62363403193679,49.5474284068907,55.435421166306696,0.4843461842376466,2.228999770579602,1,1
n5,1091.4,-0.3043193197949488,,28.516688554206915,22.49609866426525,32.09539309345378,26.169185892321835,66.39630516917985,56.24512145194349,62.0780929889865,0.5013156985114395,2.2339325546804423,1,1
n5,1091.5,-0.3195817732105225,,28.57290853206239,22.41748779684748,32.047205344508264,26.0369198889877,72.37884137864015,62.41194291713572,67.93831646655866,0.4674819425148734,2.057597740913641,1,1
n5,1091.6,-0.2714629497613489,,28.637657518795997,22.31833269663629,32.020646382272105,25.89972155620824,76.9495208997874,67.56550086180975,72.46569795385346,0.4014641729189152,1.734753245003657,1,1
n5,1091.7,-0.3448424105327427,,28.718198800560437,22.211847651984087,32.01856858493862,25.7553208841114,79.85021215951816,71.36910518495463,75.20886178540223,0.3504302906468748,1.2365110207460717,1,1
n5,1091.8,-0.451885445853642,,28.79477533929907,22.104633908167827,32.05518753638831,25.640073352445757,80.806558295007,73.41534674457147,76.2163021581568,0.2908633880790854,0.6309470087815534,1,1
n5,1091.9,-0.5791270123904054,,28.842588243546142,22.018424568288072,32.09565090370187,25.562309837178603,79.20874715548858,73.48432017914507,74.96796526620244,0.2642200000907886,0.1717353228063985,1,1
n5,1092.0,-0.6966013823451536,,28.85921238284051,21.94361853614577,32.140902920151866,25.52255630629769,75.92855435666785,72.85878725013602,71.74274002713122,0.3110219412062209,0.4366103190771048,1,1
n5,1092.1,-0.7016413158117802,,28.86755825608565,21.89895442944649,32.19344493837859,25.51194650353921,70.45545283654198,71.06472305373387,66.45487243324277,0.3676807712705269,1.00136008952417,1,1
n5,1092.2,-0.661164402759149,,28.839560036486525,21.866103216442102,32.21043867866302,25.495687034232123,62.37214848049905,67.82335495631433,58.90609931152369,0.4212191638162365,1.6069998844615256,1,1
n5,1092.3,-0.7063040438749413,,28.79536670906975,21.788220480437136,32.23053351488226,25.441876753903,52.20421826064742,63.56491142746353,48.99071597513452,0.430273623579924,1.9413337847650023,1,1
n5,1092.4,-0.7687633975157676,,28.72931346127373,21.69691345051778,32.26202182542852,25.389557972063656,40.096596811016695,58.177688097089,36.8037459427469,0.2327981985298557,2.0442536053539007,1,1
n5,1092.5,-0.7324914474329061,,28.6274142214356,21.621031630073,32.20465381378787,25.29340546930219,28.650020632723223,52.00243227012805,26.39027104085838,0.150025974442469,2.021369595252067,2,2
n5,1092.6,-0.7250207931625818,,28.43206737872589,21.626724935376025,32.04016368017966,25.26333118772181,19.102957088465477,47.02608302135886,17.135044331015138,0.1452897753611403,1.9909856706063545,2,2
n5,1092.7,-0.7548545881191648,,28.116617952802454,21.692366941635814,31.75705124851828,25.27728767659845,10.457179622283064,40.857369787840014,8.565717879434828,0.0151707732790722,2.3722550998298795,2,2
n5,1092.8,-0.7011514784066042,,27.65555392410901,21.79841962205356,31.30708758066442,25.31183570367484,1.6731201878457114,33.79334503122382,0.3923034593786667,0.0633220511091118,2.918294192531333,2,2
n5,1092.9,-0.6844941204540521,,27.06589707886929,21.9227735434,30.73664550923421,25.37667745277059,7.418114501243792,25.84788765688046,8.212548566875938,0.0623129208236875,3.5311502318029184,2,2
n5,1093.0,-0.6910765049775358,,26.318015431125783,22.09485578987216,30.005934704746583,25.49536521603453,15.113400015525912,16.78789369574656,15.416923672249313,0.0516301855843186,4.021522838474815,2,2
n5,1093.1,-0.6954469958900066,,25.519461939581348,22.293504965956664,29.22159809738471,25.640399239502425,22.818457245920712,5.663602646542415,22.678781919153263,0.0283666341639964,4.21147457434855,2,2
n5,1093.2,-0.642482188441634,,24.68282788014827,22.533906685712587,28.39223154807857,25.822636235653174,30.55788288793272,8.162601616744126,29.970257928214096,0.0480679510629548,4.326365753664388,2,2
n5,1093.3,-0.5315926398946184,,23.800332619467085,22.80759532235877,27.51194199200437,26.05225009535637,40.73554574755002,24.85632416074296,39.50796302644082,0.0507633895703479,4.877499678813547,2,2
n5,1093.4,-0.4620221527467239,,22.814563260676277,22.99912373807829,26.51367269930341,26.207627986853645,52.03585890562522,43.44501003339235,50.11212018500697,0.0335859843991626,5.792554794495579,1,1
n5,1093.5,-0.3816899520204611,,21.77427362912366,23.10303310121545,25.4491623292805,26.282053780016717,62.68829549124493,61.14464767779504,60.57516678605043,0.0400236924309204,6.361314544971378,1,1
n5,1093.6,-0.1499113417150856,,20.725961431263936,23.17243373101404,24.35531188317667,26.32871649703028,74.79891623783834,78.31232284581552,72.38056033616311,0.0692207286180939,6.647412272715823,1,1
n5,1093.7,0.2240145455404599,,19.722986617640142,23.183557070971517,23.288046854965792,26.32925514283073,87.11139721045049,93.1945605952236,84.66110669703643,0.0811275893685617,6.807059441019417,1,1
n5,1093.8,0.3434089685734691,,18.796576252916847,23.08621128156083,22.278077605228603,26.231797496192787,99.49351533411829,105.48856524039805,97.1654816713532,0.0793513183197214,6.743254561088483,1,1
n5,1093.9,0.4600179346312162,,17.987635461033882,22.91180820104569,21.37110439894477,26.067729059062277,113.00795362126723,116.032583426918,110.79542799551083,0.078007175099909,6.346782060385219,1,1
n5,1094.0,0.3393326303585843,,17.378918061950845,22.685178785277323,20.64852274091592,25.86219234909702,126.3456369516174,125.38145074531307,124.34126230837172,0.0840489598190537,5.817110404985149,1,1
n5,1094.1,0.0727890838892358,,16.94843589145827,22.37993224282803,20.0950938114515,25.58496363422181,139.6981523690979,133.79266673152233,138.02010004128957,0.083074645871112,5.287377947712568,0,0
n5,1094.2,-0.1271504959887187,,16.655356469857498,22.03838288371473,19.668245531196195,25.28009675104014,153.61793009258963,142.20403843499415,152.3926366922243,0.0762681175152934,4.803763048520287,0,0
n5,1094.3,-0.229787968358243,,16.524997401134232,21.683971935377397,19.39206484714548,24.96997991259023,166.7526872433706,151.108179235372,165.9107393234718,0.0621460032902287,4.304286291064805,0,0
n5,1094.4,-0.3736277080164688,,16.61220009814782,21.31159859539304,19.337377993190767,24.6482549917931,179.4338034153837,160.57270161392063,178.84193132719034,0.0580096340963964,3.7085099251164944,0,0
n5,1094.5,-0.5120109302923105,,16.881744119022617,20.913838139895574,19.4655258007536,24.2821113669195,167.06925157325068,170.46151352189895,167.75721332837378,0.0626529963360154,3.205704539442673,0,0
n5,1094.6,-0.5445819613473492,,17.356783323854028,20.464117544118505,19.817534179606405,23.859779359406,154.76555702481545,178.73175784720004,155.57516449049217,0.041834091968336,3.029528381329831,0,0
n5,1094.7,-0.585429156809469,,17.978363614156827,19.986452532003824,20.3659366868672,23.428277932514508,143.65366891862445,166.98282901588703,144.14569921336715,0.0286969574493984,3.291584170894237,0,0
n5,1094.8,-0.5964803382780645,,18.711482032476308,19.56966423759124,21.030434931388136,23.02796228173249,134.84217531900617,155.96745393981695,135.0411009467266,0.027236931532773,3.452266769053984,0,0
n5,1094.9,-0.5935427306440695,,19.41240727152385,19.220620224331256,21.68918467243685,22.689064808020568,128.92919088614133,146.5142505166218,129.04644803114925,0.0293376533609204,3.2637967383027404,1,1
n5,1095.0,-0.6298077209998174,,20.060872216781217,18.89048984788841,22.30833587323928,22.36354068992994,125.07511778551284,138.83378244225082,124.93078531454135,0.0281331660454512,3.283026431867353,1,1
n5,1095.1,-0.4581194256514257,,20.699994706123025,18.668915411601255,22.92041299441147,22.12660171103436,121.95579866821564,132.9645137767543,121.30305007220022,0.0218565887022766,3.48570788374259,1,1
n5,1095.2,-0.3049866741444692,,21.312988900561457,18.53425223208572,23.520750480371596,21.98291565305557,119.05567113078686,128.05752236748026,118.02676091462672,0.0146134038337725,3.684884231287967,1,1
n5,1095.3,-0.3482796742479824,,21.91470397171848,18.48661367331417,24.13193279377698,21.927041467247243,115.7169231729726,123.47102167341777,114.44316996019144,0.0196367494463176,3.966687363210493,1,1
n5,1095.4,-0.3739464093774707,,22.50538686617833,18.518025555593887,24.753465509310963,21.948156222324428,110.70092620869433,118.82639652964193,109.30067559349828,0.0832547412425372,4.216351261276864,1,1
n5,1095.5,-0.2268040625912981,,23.058835118176663,18.62402514076576,25.337391324366088,22.024563041268127,106.65188699280108,114.60638935107984,105.25059096007016,0.1005140762794521,4.280458549439374,1,1
n5,1095.6,-0.2730143145740623,,23.578484790491128,18.78524273714808,25.88138862079468,22.156723485646907,102.34588285017666,110.69503996292276,101.23074385381663,0.0519466070628621,4.046165890355018,1,1
n5,1095.7,-0.4403612641135374,,24.07778334488075,18.92251082078628,26.3994490652832,22.27827907053145,99.39173930036876,107.70967456438972,98.40645971268076,0.0132871504209118,3.6089730853376354,1,1
n5,1095.8,-0.5226417124838432,,24.513449761802487,19.040496640762846,26.848601675574677,22.38951058879701,97.7255144505383,105.58198304607016,96.82737633286052,0.0447706913307898,3.473389476992079,1,1
n5,1095.9,-0.5143697749155668,,24.896883407660283,19.222956836076577,27.259903493473114,22.591609452446697,98.48719176364966,104.30360224470115,97.98672133001467,0.0795649096011446,3.6553250367850616,1,1
n5,1096.0,-0.491237098062726,,25.2059864164466,19.56623936309739,27.58545939342756,22.95725733782313,99.75142470393811,104.53167279342838,99.74006376143006,0.0680226738160136,3.2038608351727462,1,1
n5,1096.1,-0.4045981303283854,,25.36222585396682,19.911163870468677,27.759515644730197,23.31292649532052,101.54364734701204,105.27886191122576,101.95700251954224,0.0539730519050033,2.063921315974945,1,1
n5,1096.2,-0.1335596785121839,,25.32816391316156,20.22436333952884,27.743170478466137,23.63293627381163,103.47442820497992,106.71341128797476,104.15831675189976,0.0479371109417411,0.6835236205961183,1,1
n5,1096.3,0.2240379575567779,,25.064396136429124,20.52432736012827,27.47809522228289,23.932583428444197,106.31742453408508,109.78785068977808,107.35282072913516,0.0472340059136189,1.4083172302874631,1,1
n5,1096.4,0.1982074572109678,,24.565786457041515,20.747724147199943,26.96975582993752,24.13912527079689,110.13956239275076,114.1729522709109,111.48135243244252,0.0446032919048172,3.297883853024859,1,1
n5,1096.5,-0.059669106594164,,23.82890724750331,20.855460864508004,26.220624852299004,24.216346317593413,115.18005521148844,119.91229203931616,116.79083162379146,0.0427981607966335,5.070059073820255,1,1
n5,1096.6,-0.2588905329107111,,22.84702647712937,20.89469776831747,25.23369860067313,24.21888069592542,121.90157650853936,128.14359300262004,123.74480143380958,0.0704708917002678,6.689125978226785,1,1
n5,1096.7,-0.3808278087704773,,21.6784697391433,20.812660789731904,24.04595523467124,24.07228603324435,133.09035760497042,139.8877491185053,134.83467721515012,0.0780061824736013,8.301745440776072,0,0
n5,1096.8,-0.4141779442845734,,20.33441828496641,20.54216448001217,22.711902218479494,23.72984224973581,146.06141447161042,153.65721808169053,147.92652682293306,0.02021350948235,9.961050138189572,0,0
n5,1096.9,-0.4419292327431339,,18.81602301836317,20.113880432215744,21.21793726418022,23.227910859541065,162.74014703083782,171.40371092129982,164.18721777339383,0.0666726185490266,11.34923188224626,0,0
n5,1097.0,-0.5143161280964221,,17.21213981129423,19.56278640552225,19.62910487619509,22.586114539673414,175.43786355104385,169.05342775145482,174.3579902566852,0.1515407549040878,12.322105195940823,0,0
n5,1097.1,-0.5486183432939543,,15.57120323584367,18.923292194514364,18.01548819107471,21.85349070173401,152.85275932519755,151.46557086642963,151.69855206144587,0.1791192108539852,12.81046827291856,0,0
n5,1097.2,-0.6236866750497865,,13.984419038482068,18.21364968635408,16.490697834891797,21.04788742294416,132.5712010294908,137.17305257307004,131.54166266141962,0.2925138393793846,12.826027493846343,3,3
