transition_idx,time_s,from_state,to_state,behavior_active,zscore_DA
11035,1359.1,0,3,,-0.3090274137006226
11044,1360.0,3,2,,0.0585139616155247
11052,1360.8,2,3,,-0.2471918594249706
11096,1365.2,3,1,,-0.4644594284947174
11134,1369.0,1,2,,-0.5575612324967697
11151,1370.7,2,3,,2.189835690212961
11182,1373.8,3,0,,-0.3837898310224186
11200,1375.6,0,3,,-0.6710652475548895
11208,1376.4,3,1,,-0.6456032078890757
11272,1382.8,1,0,,-0.5184573173571217
11280,1383.6,0,1,,-0.358528487740698
11289,1384.5,1,2,,-0.4953103768114509
11304,1386.0,2,3,,-0.6816900886294436
11316,1387.2,3,0,,-0.5099250022742905
11332,1388.8,0,1,,-0.8861703563357741
11351,1390.7,1,2,,-0.8101221316659157
11359,1391.5,2,3,,-0.7523024013911142
11371,1392.7,3,0,,-0.6354635940033546
11412,1396.8,0,3,,-0.7503163893978062
11416,1397.2,3,1,,-0.4139156269704732
11496,1405.2,1,2,,-0.2451602260031737
11507,1406.3,2,3,,-0.6952487622055851
11519,1407.5,3,2,,-0.3190972956260318
11537,1409.3,2,3,,-0.7137910559555606
11550,1410.6,3,0,,-0.7079785877499156
11572,1412.8,0,3,,-0.7267296343399751
11625,1418.1,3,2,,0.1065471614380294
11630,1418.6,2,3,,-0.4423390993906351
11647,1420.3,3,0,,0.5426887018259996
11654,1421.0,0,3,,-0.3212050528505619
11661,1421.7,3,1,,-0.7342298880193193
11725,1428.1,1,0,,-0.9131483016776248
11751,1430.7,0,1,,-0.8320773049095043
11757,1431.3,1,0,,-0.7074024239318251
11778,1433.4,0,1,,-0.7770424281725604
11834,1439.0,1,3,,-0.7352309323101862
11849,1440.5,3,2,,-0.4717041307220435
11874,1443.0,2,3,,-0.4162901619581822
11887,1444.3,3,2,,-0.5796514227856506
11890,1444.6,2,3,,0.3036638976966144
11904,1446.0,3,2,,-0.7531074337166245
11909,1446.5,2,3,,0.4216203354333436
11927,1448.3,3,0,,-0.0684349458307929
11932,1448.8,0,3,,0.6143719738795314
11960,1451.6,3,2,,-0.1713370454302533
11964,1452.0,2,3,,-0.4458969861639937
11976,1453.2,3,2,,-0.4840899535589391
12011,1456.7,2,3,,-0.0697435909772354
12022,1457.8,3,2,,-0.0925546663444894
12031,1458.7,2,3,,-0.3821608785581336
12036,1468.0,3,0,,0.059396999759433
12049,1469.3,0,3,,1.849128338528864
12054,1469.8,3,1,,1.5176889046281352
12065,1470.9,1,3,,4.52232274293906
12082,1472.6,3,0,Investigation,4.917512088259471
12094,1473.8,0,1,Investigation,0.9670084728440164
12100,1474.4,1,2,Investigation,0.816637250350488
12116,1476.0,2,3,Investigation,1.0533425694553569
12129,1477.3,3,0,Investigation,-0.0279626071899116
12137,1478.1,0,3,Investigation,1.0446751630192286
12140,1478.4,3,2,Investigation,0.8671719485533658
12145,1478.9,2,3,Investigation,1.2545226069271915
12159,1480.3,3,0,,1.1960955454600557
12170,1481.4,0,3,Approach,0.0608449516242694
12176,1482.0,3,1,,-0.0150017836324228
12220,1486.4,1,0,,-0.2476880473431725
12227,1487.1,0,1,,-0.3325462628580578
12231,1487.5,1,0,,-0.3347821865042211
12240,1488.4,0,3,,0.3028870164407577
12247,1489.1,3,0,,-0.2551290130607334
12264,1490.8,0,3,,-0.4415834267761417
12272,1491.6,3,2,,-0.0276638415632374
12285,1492.9,2,3,,-0.6488069188888164
12308,1495.2,3,2,,-0.263517003926928
12347,1499.1,2,3,,-0.4291667147563713
12353,1499.7,3,0,,-0.3321061984453116
12365,1500.9,0,3,,-0.5308437082663409
12372,1501.6,3,0,,-0.3858561298879487
12409,1505.3,0,3,,0.2157312942276311
12447,1509.1,3,2,,-0.0008999880170938
12458,1510.2,2,3,,0.8786919210708279
12466,1511.0,3,0,,-0.314556035882334
12494,1513.8,0,1,,-0.480745901257441
12500,1514.4,1,0,,-0.6704161177549216
12510,1515.4,0,1,,-0.6035043088163693
12520,1516.4,1,0,,0.0740418311070496
12537,1518.1,0,1,,0.0911260915438604
12545,1518.9,1,2,,0.3808513634696274
12575,1521.9,2,3,,0.2730193293222805
12599,1524.3,3,0,,0.0317544854010173
12612,1525.6,0,3,,-0.6875129956098188
12623,1526.7,3,2,,-0.5341502817934737
12630,1527.4,2,3,,-0.4056258271072191
12647,1529.1,3,2,,-0.7337099065040984
12675,1531.9,2,3,,-0.0887600154570677
12683,1532.7,3,2,,-0.538511030727642
12688,1533.2,2,3,,0.2966371419063974
12703,1534.7,3,2,,-0.1885703956404437
12713,1535.7,2,3,,-0.3032697428390719
12733,1537.7,3,0,,0.1721962349134091
12760,1540.4,0,3,,-0.5076191514142606
12767,1541.1,3,0,,-0.1322080527541786
12773,1541.7,0,3,,-0.2741716392706818
12782,1542.6,3,2,,-0.0286527680560117
12786,1543.0,2,3,,-0.1067209138049032
12831,1547.5,3,2,,-0.5770549118572219
12841,1548.5,2,3,,-0.1667356165669689
12878,1552.2,3,2,,-0.4147233701705733
12895,1553.9,2,1,,0.2973439623446052
12900,1554.4,1,3,,0.1472048139927265
12915,1555.9,3,2,,-0.6295604037293577
12920,1556.4,2,3,,-0.7296611548762665
12952,1559.6,3,0,,-0.3868171307188182
12964,1560.8,0,3,,-0.4544823529049174
12968,1561.2,3,1,,-0.1055246658410042
13000,1564.4,1,2,,-0.4043130385664516
13011,1565.5,2,3,,-0.5687577266031891
13044,1568.8,3,0,,-0.4640529199807913
13071,1571.5,0,1,,0.931342001441395
13104,1574.8,1,3,,-0.350324675648162
13132,1577.6,3,2,,-0.0855827516266597
13139,1578.3,2,3,,-0.5397779300333786
13151,1579.5,3,2,,-0.3033733164531497
13179,1582.3,2,3,,-0.7034485824051563
13187,1583.1,3,2,,-0.2138317729686973
13193,1583.7,2,1,,-0.2427531046539381
13196,1584.0,1,3,,-0.4324840930875603
13245,1588.9,3,2,,-0.3447257872745033
13270,1591.4,2,3,,0.011547028026238
13285,1592.9,3,2,,-0.5086776109796202
13301,1594.5,2,3,,-0.1576786587920122
13306,1595.0,3,2,,-0.5803578554945518
13324,1596.8,2,3,,-0.2412210862190611
13352,1599.6,3,0,,-0.7235982683152488
13384,1602.8,0,3,,0.1354583742140479
13393,1603.7,3,2,,-0.4657993279242025
13400,1604.4,2,1,,-0.5001281873168224
13417,1606.1,1,0,,-0.6122048867500229
13444,1608.8,0,3,,-0.1793199149813602
13452,1609.6,3,1,,-0.2352750668116817
13457,1610.1,1,0,,-0.3663716062534921
13481,1612.5,0,3,,-0.3739434223430632
13495,1613.9,3,0,,-0.5789602246340426
13504,1614.8,0,3,,-0.5367826006369019
13527,1617.1,3,0,,0.1044174118119488
13531,1617.5,0,3,,0.5287743253106223
13544,1618.8,3,2,,0.0610723316768794
13554,1619.8,2,1,,-0.4440987992504719
13573,1621.7,1,2,,0.507196760210068
13586,1623.0,2,1,,-0.4481695492619607
13606,1625.0,1,0,,0.3391234984193484
13625,1626.9,0,3,,-0.3386449195690245
13645,1628.9,3,2,,-0.4915065327818237
13660,1630.4,2,1,,0.7682590993925684
13673,1631.7,1,0,,-0.0252366776340981
13682,1632.6,0,3,,0.2615319696763575
13715,1635.9,3,0,,0.3895661324959453
13732,1637.6,0,1,,-0.3007938254750634
13739,1638.3,1,0,,0.5359965449177333
13744,1638.8,0,1,,0.3544307185381873
13808,1645.2,1,0,,0.0923708836720936
13821,1646.5,0,3,,-0.0893712222081034
13830,1647.4,3,0,,-0.3389400561338113
13837,1648.1,0,3,,-0.0301203139238527
13856,1650.0,3,2,,0.4797711751964816
13879,1652.3,2,3,,0.1816302263881101
13902,1654.6,3,2,,0.1715745420760925
13915,1655.9,2,1,,0.1526598008198458
13928,1657.2,1,2,,-0.4644468456860675
13933,1657.7,2,1,,0.0206729795786757
13958,1660.2,1,0,,-0.128800693447419
13961,1660.5,0,1,,-0.3416697841913041
13972,1661.6,1,3,,-0.4229835143704619
13982,1662.6,3,0,,-0.3234486348404548
14017,1666.1,0,1,,0.568824416105038
14027,1667.1,1,0,,0.161483543824775
14034,1667.8,0,1,,-0.250332129403057
14037,1668.1,1,0,,-0.0752199426005044
14078,1672.2,0,3,,-0.0857436513184826
14128,1677.2,3,2,,-0.4277005243111563
14133,1677.7,2,3,,-0.1862631602241141
14161,1680.5,3,2,,-0.3797384574704541
14170,1681.4,2,3,,-0.278104384197407
14179,1682.3,3,1,,0.3433804242311742
14188,1683.2,1,0,,0.204409410171478
14208,1685.2,0,1,,-0.1119682681997229
14222,1686.6,1,2,,0.559667713385511
14232,1687.6,2,1,,-0.1100274434895494
14240,1688.4,1,2,,-0.3144817230673546
14245,1688.9,2,1,,-0.256459372159807
14248,1689.2,1,3,,-0.1337833487332609
14271,1691.5,3,0,,-0.139051318299219
14307,1695.1,0,3,,-0.2326572086290279
14397,1704.1,3,2,,0.0482977564017334
14413,1705.7,2,3,,0.1747795516453798
14419,1706.3,3,2,,0.0466239708045978
14436,1708.0,2,3,,-0.1796570056252676
14454,1709.8,3,2,,0.2276850683863962
14459,1710.3,2,3,,-0.0375890310525955
14468,1711.2,3,0,,0.1425792939784261
14494,1713.8,0,1,,-0.2528380347111757
14497,1714.1,1,3,,-0.217365741216939
14520,1716.4,3,2,,-0.2202107753475354
14531,1717.5,2,3,,-0.233017480511242
14570,1721.4,3,1,,-0.0520286603002866
14603,1724.7,1,0,,0.774185627813241
14614,1725.8,0,1,,0.1246047741384213
14621,1726.5,1,0,,-0.0645210566206319
14665,1730.9,0,3,,0.1033529742550618
14677,1732.1,3,1,,0.2903840221629151
14685,1732.9,1,2,,0.2800088197113705
14699,1734.3,2,3,,0.2105307178547894
14715,1735.9,3,0,,0.6012908474513604
14728,1737.2,0,3,,1.3483954578364217
14752,1739.6,3,2,,0.0174437774360546
14798,1744.2,2,1,,1.0770449165260132
14861,1750.5,1,0,,0.3609978754806573
14877,1752.1,0,3,,0.8321921917113905
14891,1753.5,3,0,,0.1293334715948801
14901,1754.5,0,3,,0.1688499449082965
14926,1757.0,3,2,,0.0658151303108806
14968,1761.2,2,1,,0.1792892089478465
14981,1762.5,1,2,,0.0207610996273978
14994,1763.8,2,1,,0.1851702242546031
15018,1766.2,1,2,,0.6887913309682457
15036,1768.0,2,1,,0.1315626523607732
15054,1769.8,1,3,,1.4370927506614088
